,pred
2941,161184.66671875
2942,214171.240625
2943,478683.778125
2944,187053.750234375
2945,213270.97359375
2946,133335.9653125
2947,139234.975703125
2948,186359.3646875
2949,214365.60140625
2950,179008.48578125
2951,122467.8071875
2952,298050.2859375
2953,127817.63953125
2954,126842.843125
2955,184710.376875
2956,207509.60671875
2957,256915.966484375
2958,183867.471328125
2959,237467.88640625
2960,240153.9065625
2961,226825.001875
2962,182422.42390625
2963,104286.2846875
2964,151544.422421875
2965,229610.498125
2966,212824.58484375
2967,151627.65859375
2968,127988.264765625
2969,281313.509140625
2970,127537.13125
2971,148678.38578125
2972,188515.406640625
2973,126429.6209375
2974,192770.4534375
2975,192418.915078125
2976,204978.91328125
2977,182329.913984375
2978,196766.780078125
2979,248353.34484375
2980,253933.62625
2981,280563.10734375
2982,132975.554765625
2983,335423.513671875
2984,184270.896328125
2985,78576.2798046875
2986,181822.9465625
2987,164948.435859375
2988,117006.18515625
2989,173743.999140625
2990,278643.8321484375
2991,183261.700625
2992,140848.226015625
2993,164239.643125
2994,286174.0065625
2995,141496.18953125
2996,210095.34453125
2997,455606.54203125
2998,257312.56671875
2999,151419.446015625
3000,229651.0834375
3001,223093.177734375
3002,394458.925
3003,188776.35515625
3004,258469.66796875
3005,172622.03203125
3006,326685.635703125
3007,492262.37765625
3008,135517.834609375
3009,172653.418203125
3010,199327.634375
3011,244672.66234375
3012,169335.542578125
3013,143684.42296875
3014,143450.712265625
3015,173006.5490625
3016,203025.24296875
3017,124342.313046875
3018,374396.751328125
3019,115450.11296875
3020,180526.363125
3021,301171.778828125
3022,186163.428125
3023,341574.7453125
3024,436854.6609375
3025,362085.926484375
3026,326117.64734375
3027,215293.385
3028,383729.373984375
3029,324681.02078125
3030,174691.956328125
3031,268442.55671875
3032,217745.77828125
3033,135500.852890625
3034,218996.00421875
3035,197700.904140625
3036,158752.578515625
3037,186217.433125
3038,289749.888984375
3039,195851.674609375
3040,87191.393046875
3041,159482.189453125
3042,341696.867578125
3043,190570.813515625
3044,409146.95390625
3045,197126.607890625
3046,202746.55359375
3047,185332.0215625
3048,227828.53296875
3049,173224.426484375
3050,207670.683125
3051,334868.7140625
3052,151232.527109375
3053,292513.550234375
3054,174778.07078125
3055,281691.0184375
3056,128360.586015625
3057,196771.42421875
3058,115119.181484375
3059,192955.2090625
3060,123775.91
3061,311910.672578125
3062,148898.5096875
3063,251823.99859375
3064,178925.924140625
3065,154148.96140625
3066,208065.01578125
3067,132063.39515625
3068,129604.6565625
3069,124939.6115625
3070,106974.117109375
3071,257361.62234375
3072,201896.69875
3073,185119.82265625
3074,291344.3853125
3075,239795.654375
3076,201078.934609375
3077,336673.3190625
3078,178150.15875
3079,271401.48046875
3080,90997.7315625
3081,178966.683125
3082,157779.070234375
3083,259068.7740625
3084,195086.84859375
3085,192317.524296875
3086,286926.548046875
3087,400640.148125
3088,306698.0153125
3089,138153.22453125
3090,272607.33484375
3091,182045.170625
3092,194907.828515625
3093,119740.1671875
3094,190569.0884375
3095,305111.686015625
3096,203751.7040625
3097,220178.908125
3098,210051.520859375
3099,198190.272890625
3100,242814.51359375
3101,289136.068046875
3102,149522.89140625
3103,201474.46359375
3104,234668.3525
3105,203099.163359375
3106,215466.5821875
3107,153524.095859375
3108,203561.097109375
3109,248512.386171875
3110,190025.8103125
3111,239081.59
3112,166677.141015625
3113,235287.870625
3114,175423.15828125
3115,183818.5215625
3116,355912.22171875
3117,203653.907109375
3118,168967.74015625
3119,201130.527734375
3120,186336.518125
3121,176618.936953125
3122,94427.810859375
3123,143902.5971875
3124,196564.601796875
3125,352199.8196875
3126,173794.501875
3127,78476.9128515625
3128,169852.084375
3129,228568.897265625
3130,149786.41640625
3131,242200.6934375
3132,319735.456328125
3133,259476.62
3134,257289.928359375
3135,166127.04671875
3136,218462.42359375
3137,193844.17921875
3138,173477.9859375
3139,160883.0071875
3140,121265.116953125
3141,372477.8709375
3142,286882.5553125
3143,132608.02875
3144,197936.689921875
3145,397421.259375
3146,305129.2309375
3147,344634.890625
3148,436347.89640625
3149,241153.34015625
3150,210393.3121875
3151,158500.119921875
3152,268839.77421875
3153,216193.20984375
3154,211260.8128125
3155,229516.39125
3156,165465.9171875
3157,154108.3384375
3158,169457.96046875
3159,239102.943671875
3160,163542.713671875
3161,184158.12453125
3162,255467.86296875
3163,201147.78609375
3164,237484.32953125
3165,187944.1246875
3166,286333.217578125
3167,69694.464453125
3168,460826.72375
3169,415008.778359375
3170,367912.42984375
3171,196713.665625
3172,247349.33015625
3173,229422.3234375
3174,136517.763359375
3175,144303.9659375
3176,195497.1896875
3177,259925.72453125
3178,197301.705546875
3179,141636.855
3180,232267.190703125
3181,239139.655
3182,255830.35578125
3183,449045.049609375
3184,206500.1334375
3185,252210.44359375
3186,294202.22078125
3187,135982.03984375
3188,250419.741484375
3189,155995.28796875
3190,501988.605
3191,404844.71515625
3192,161280.763828125
3193,219629.8009375
3194,215693.179609375
3195,236355.94359375
3196,172354.37140625
3197,164045.20859375
3198,109510.873984375
3199,189650.42609375
3200,172906.770078125
3201,86165.80578125
3202,180622.51671875
3203,198285.521640625
3204,137385.67234375
3205,125643.71796875
3206,191266.4328125
3207,324974.032890625
3208,218882.664140625
3209,170634.387578125
3210,200208.02203125
3211,187568.926171875
3212,393798.105
3213,166451.969921875
3214,219011.6015625
3215,182562.5771875
3216,184213.646953125
3217,245034.268046875
3218,116001.296796875
3219,176281.49484375
3220,179035.166328125
3221,189481.25859375
3222,150936.648828125
3223,246764.4384375
3224,342285.950859375
3225,186395.62640625
3226,166981.672421875
3227,129057.19203125
3228,413533.274296875
3229,141716.51953125
3230,171063.042890625
3231,322529.53046875
3232,154879.650625
3233,189354.6896875
3234,182396.830703125
3235,143127.5953125
3236,194567.20203125
3237,308226.53390625
3238,481558.67015625
3239,203435.654609375
3240,249878.51078125
3241,153285.936484375
3242,212694.84921875
3243,179073.578671875
3244,199027.470625
3245,195202.04984375
3246,202674.0375
3247,174452.874375
3248,213024.943125
3249,227175.50828125
3250,249769.46921875
3251,172941.648125
3252,336985.697890625
3253,186453.938828125
3254,240430.02609375
3255,340354.06171875
3256,114226.3628125
3257,175571.25015625
3258,278368.116171875
3259,182118.5221875
3260,335675.981875
3261,82114.5597265625
3262,383851.848203125
3263,185880.3465625
3264,250653.33296875
3265,273656.516015625
3266,406860.019296875
3267,199411.43140625
3268,314501.211015625
3269,188214.2321875
3270,150780.615234375
3271,172358.1394140625
3272,239477.973984375
3273,207885.5498046875
3274,343636.8228125
3275,178452.287421875
3276,252485.2734375
3277,342853.571796875
3278,162563.948828125
3279,244586.4284375
3280,201969.572578125
3281,141182.571640625
3282,208366.9459375
3283,338762.6621875
3284,133942.19796875
3285,129628.07828125
3286,136723.97703125
3287,170507.591328125
3288,216557.570859375
3289,238601.04640625
3290,147305.098984375
3291,149596.149375
3292,186711.1659375
3293,176549.674921875
3294,139429.82875
3295,116507.181640625
3296,284214.440625
3297,172417.24625
3298,223334.2125
3299,269235.984296875
3300,172634.7078125
3301,189784.06515625
3302,397423.39609375
3303,184074.795859375
3304,176529.4725
3305,291131.41953125
3306,204245.524296875
3307,208437.67265625
3308,157863.691171875
3309,140630.01546875
3310,147749.01890625
3311,283244.57765625
3312,332467.6471875
3313,256937.71276041667
3314,282800.269140625
3315,343361.8175
3316,351505.411875
3317,214129.77578125
3318,115768.855546875
3319,181367.9440625
3320,213718.444375
3321,206838.3722265625
3322,159213.157890625
3323,108842.1096875
3324,214092.93859375
3325,367718.18875
3326,282686.7109375
3327,449822.49296875
3328,187578.12140625
3329,226243.09359375
3330,204538.933828125
3331,358028.345546875
3332,175554.667265625
3333,284946.01390625
3334,229125.4415625
3335,197980.01953125
3336,205262.00046875
3337,114345.20984375
3338,188077.330390625
3339,199801.52546875
3340,280668.552109375
3341,184569.308828125
3342,180068.15328125
3343,215510.95078125
3344,198943.92625
3345,150781.60671875
3346,192056.58703125
3347,187456.181328125
3348,470647.1784375
3349,289163.741875
3350,308502.673984375
3351,131449.730546875
3352,163450.8559375
3353,367978.37671875
3354,200688.38046875
3355,372957.74203125
3356,122873.111953125
3357,215423.89171875
3358,255447.14921875
3359,255598.375
3360,299590.193203125
3361,173955.742265625
3362,369110.7128125
3363,134697.405703125
3364,157999.59859375
3365,192115.5928125
3366,229590.84078125
3367,265049.48984375
3368,222549.573125
3369,225505.71578125
3370,165164.15875
3371,199061.666953125
3372,369398.8659375
3373,169875.71265625
3374,117679.772890625
3375,81020.113203125
3376,169461.75703125
3377,207194.725625
3378,208808.14921875
3379,172576.83609375
3380,190057.470703125
3381,232105.460703125
3382,146810.862265625
3383,110843.106328125
3384,167301.8775
3385,233186.90921875
3386,167538.838671875
3387,222970.8290625
3388,226370.22578125
3389,190402.267890625
3390,213125.501875
3391,218449.0925
3392,259361.09203125
3393,125925.134296875
3394,185800.865859375
3395,116554.770546875
3396,157991.695234375
3397,247421.45046875
3398,211987.210859375
3399,204044.831796875
3400,372695.866328125
3401,156672.37390625
3402,195823.11296875
3403,174453.550078125
3404,177960.502265625
3405,157696.3403125
3406,503633.96703125
3407,159053.91625
3408,225853.75
3409,119881.097265625
3410,219299.4696875
3411,146160.8434375
3412,178244.944609375
3413,222673.7556640625
3414,240464.323671875
3415,331346.78234375
3416,214160.5265625
3417,191244.75125
3418,172085.226484375
3419,177463.064609375
3420,109680.57609375
3421,256147.111484375
3422,303963.561171875
3423,216198.828125
3424,186064.16796875
3425,155518.281796875
3426,183546.011640625
3427,156544.839375
3428,214290.013671875
3429,247508.42984375
3430,151617.422890625
3431,218698.0475
3432,176130.84125
3433,231036.643203125
3434,151392.773828125
3435,170849.3925
3436,257111.236640625
3437,222462.16046875
3438,241436.559609375
3439,221077.54640625
3440,234419.372421875
3441,250409.987421875
3442,185356.476875
3443,166655.634453125
3444,145503.539921875
3445,112280.227265625
3446,437982.04359375
3447,137560.91125
3448,190827.597421875
3449,129279.86953125
3450,151767.23140625
3451,249400.013203125
3452,204888.153828125
3453,364677.70796875
3454,166750.25515625
3455,215519.52
3456,212182.998828125
3457,156195.51625
3458,170159.60453125
3459,98677.869609375
3460,168273.5216015625
3461,184219.466640625
3462,227456.43546875
3463,240914.8271875
3464,174298.78484375
3465,173777.68828125
3466,129622.53328125
3467,200110.99921875
3468,181153.00890625
3469,391888.70328125
3470,173747.187734375
3471,318939.760703125
3472,181134.44234375
3473,131216.50109375
3474,327144.91046875
3475,237921.58421875
3476,218258.38109375
3477,253294.880078125
3478,310349.816796875
3479,251867.69078125
3480,146378.43140625
3481,153645.44921875
3482,173817.08125
3483,281971.3303125
3484,187824.261796875
3485,110196.056875
3486,215434.89640625
3487,172022.23171875
3488,186549.653671875
3489,206519.90953125
3490,135830.647265625
3491,246618.28828125
3492,183866.163984375
3493,228216.124375
3494,181592.377578125
3495,116371.808046875
3496,198361.44921875
3497,183074.54296875
3498,177715.971796875
3499,184858.14796875
3500,255539.5625
3501,140210.885390625
3502,165853.779140625
3503,226178.81125
3504,176439.736953125
3505,165630.319375
3506,138158.468515625
3507,122335.48359375
3508,228585.632265625
3509,275651.72546875
3510,167799.33125
3511,186759.7021875
3512,177447.99265625
3513,239142.705
3514,235039.503203125
3515,189086.0834375
3516,135774.900546875
3517,226667.93796875
3518,174496.3321875
3519,178679.856171875
3520,190340.000625
3521,181730.598828125
3522,180551.36265625
3523,209913.57734375
3524,173081.817421875
3525,177294.823203125
3526,201040.6584375
3527,154969.521875
3528,174192.08625
3529,329085.073046875
3530,185889.146875
3531,227006.40484375
3532,302002.707265625
3533,188266.17515625
3534,200848.865703125
3535,177047.78109375
3536,252210.044375
3537,309750.397265625
3538,260136.4725
3539,283941.82875
3540,107283.649609375
3541,260453.28140625
3542,167038.706875
3543,346764.235
3544,181789.57703125
3545,279161.320625
3546,148360.4725
3547,248966.15546875
3548,398933.972734375
3549,101750.864921875
3550,221090.108828125
3551,194919.53328125
3552,160031.234296875
3553,207333.08515625
3554,190158.58359375
3555,171163.092890625
3556,322980.513046875
3557,256035.373984375
3558,477173.8178125
3559,126097.724921875
3560,229529.073828125
3561,203948.9865625
3562,209242.07859375
3563,197845.35015625
3564,80371.958359375
3565,137874.383125
3566,197052.72859375
3567,205112.287421875
3568,221842.9853125
3569,125846.21421875
3570,167288.8590625
3571,271267.00453125
3572,334823.359140625
3573,201936.93015625
3574,160908.584765625
3575,331492.229296875
3576,217438.504765625
3577,167186.442109375
3578,184182.758203125
3579,357410.876796875
3580,202834.3621875
3581,179987.39828125
3582,148884.964140625
3583,254005.663125
3584,221630.08375
3585,224968.35328125
3586,150218.54203125
3587,271175.222890625
3588,344998.67390625
3589,156327.337578125
3590,200643.7709375
3591,168905.728828125
3592,267595.964609375
3593,166934.50390625
3594,215711.3115625
3595,144982.934140625
3596,391202.1815625
3597,286169.395859375
3598,194856.86046875
3599,256068.957265625
3600,363328.39484375
3601,232448.865703125
3602,136227.28296875
3603,299187.853046875
3604,186848.10625
3605,146707.794609375
3606,184194.96984375
3607,150741.49078125
3608,152829.77604687502
3609,164877.224921875
3610,165366.7184375
3611,156636.09109375
3612,186689.465
3613,180360.02265625
3614,310608.243125
3615,138078.40078125
3616,148893.05328125
3617,222874.0571875
3618,240525.9734375
3619,280568.0137890625
3620,130289.437890625
3621,214009.80421875
3622,182611.851875
3623,238741.369375
3624,249117.21453125
3625,176903.53421875
3626,224243.43875
3627,263673.5890625
3628,235159.33359375
3629,177178.67609375
3630,237545.255625
3631,176034.0184375
3632,255020.7034375
3633,335553.405
3634,216015.063984375
3635,218199.716171875
3636,226059.992890625
3637,124733.077265625
3638,191421.0315625
3639,280760.8246875
3640,183151.153125
3641,215591.50015625
3642,152615.23359375
3643,112599.62203125
3644,219724.112265625
3645,197484.177109375
3646,308433.76296875
3647,149003.32546875
3648,245806.76921875
3649,129886.744453125
3650,181283.07484375
3651,174113.9059375
3652,164416.2978125
3653,286509.54515625
3654,342426.055546875
3655,180180.51
3656,219034.306875
3657,193990.062890625
3658,85533.5681640625
3659,227047.739453125
3660,375939.2309375
3661,218753.92453125
3662,172620.383046875
3663,172783.405625
3664,311367.0953125
3665,237416.42234375
3666,162704.2909375
3667,281852.164140625
3668,218258.796328125
3669,220184.9815625
3670,265346.493046875
3671,191784.21109375
3672,228873.15984375
3673,221085.74578125
3674,129602.707109375
3675,251333.544765625
3676,158998.249296875
3677,185368.31140625
3678,269920.84375
3679,188803.462890625
3680,129408.001328125
3681,151673.5571875
3682,178558.963671875
3683,233735.29796875
3684,222963.284140625
3685,342925.78921875
3686,162406.744765625
3687,226054.80671875
3688,281327.8658203125
3689,194813.09046875
3690,176280.04015625
3691,180430.545625
3692,159666.906328125
3693,309986.018828125
3694,510147.25375
3695,126023.67609375
3696,207409.88796875
3697,197059.20234375
3698,351624.0984375
3699,244186.805859375
3700,444751.8825
3701,295442.6534375
3702,206199.571640625
3703,423673.20546875
3704,292769.201875
3705,373304.268203125
3706,121585.14109375
3707,159912.547734375
3708,148075.223671875
3709,151546.898125
3710,344770.22984375
3711,230060.66453125
3712,189200.19078125
3713,250371.652421875
3714,177660.968125
3715,167708.766953125
3716,130233.49984375
3717,179716.18234375
3718,144227.7959375
3719,434739.33328125
3720,203230.56109375
3721,217739.8021875
3722,324176.279609375
3723,374233.990390625
3724,129412.7471875
3725,205360.40671875
3726,111956.939921875
3727,188581.048046875
3728,163120.044921875
3729,163277.033203125
3730,392867.57
3731,161286.6
3732,185686.848046875
3733,233954.38515625
3734,139847.39234375
3735,178940.9365625
3736,216725.05953125
3737,85551.4665625
3738,126641.35484375
3739,151409.3609375
3740,339066.360625
3741,163693.755859375
3742,260921.935625
3743,158719.68640625
3744,174086.84578125
3745,282350.890859375
3746,204519.0925
3747,81284.025703125
3748,274640.681484375
3749,129516.50078125
3750,183118.13546875
3751,88881.473125
3752,272151.14625
3753,156239.083125
3754,165685.67671875
3755,146834.15625
3756,194876.73140625
3757,148633.478671875
3758,188141.576875
3759,177795.989375
3760,184588.46546875
3761,193791.16918229166
3762,193960.98765625
3763,366686.209921875
3764,205439.6421875
3765,174499.521640625
3766,263191.7121875
3767,160134.816875
3768,179946.77125
3769,156950.929375
3770,292078.220625
3771,175336.4053125
3772,174659.8315625
3773,154656.34625
3774,244475.379375
3775,300475.45953125
3776,229823.216015625
3777,342960.057421875
3778,228800.11453125
3779,141033.470859375
3780,202393.31578125
3781,164686.414375
3782,164728.3775
3783,308124.332578125
3784,162565.33328125
3785,384199.01171875
3786,167441.08109375
3787,207638.049453125
3788,124243.79125
3789,196809.96234375
3790,128902.404765625
3791,237545.255625
3792,413202.59890625
3793,258883.635
3794,156425.3684375
3795,336027.628125
3796,185854.24484375
3797,239765.51453125
3798,175727.04140625
3799,263534.6075
3800,342973.321640625
3801,177517.968125
3802,250854.893203125
3803,183052.125390625
3804,173635.535078125
3805,172966.471875
3806,195517.48703125
3807,359126.784296875
3808,361221.290546875
3809,353284.401171875
3810,134929.2953125
3811,238044.339375
3812,161979.471328125
3813,350724.775625
3814,223349.46578125
3815,209333.205
3816,235078.807421875
3817,246827.2459375
3818,189695.21125
3819,173527.12515625
3820,202528.47484375
3821,232142.124375
3822,281455.60890625
3823,210252.24109375
3824,401865.8359375
3825,158514.1515625
3826,202008.5640625
3827,142043.18484375
3828,127332.03765625
3829,131745.63890625
3830,209138.691640625
3831,181183.561328125
3832,356679.926640625
3833,206517.05671875
3834,260505.70015625
3835,173877.3890625
3836,189052.54703125
3837,312893.693203125
3838,183694.423828125
3839,139591.555625
3840,138147.354921875
3841,178208.995078125
3842,187068.74671875
3843,189362.19859375
3844,178606.0325
3845,169910.974375
3846,239136.47046875
3847,162734.823671875
3848,180191.8740625
3849,155742.16515625
3850,198607.919921875
3851,194916.665
3852,168994.0715625
3853,257739.95140625
3854,180544.1078125
3855,246873.88125
3856,122057.7215625
3857,160597.643046875
3858,320831.188671875
3859,278984.218828125
3860,171344.38078125
3861,206295.37046875
3862,390281.96859375
3863,236009.711796875
3864,203246.20453125
3865,191523.42484375
3866,482301.846796875
3867,184717.753828125
3868,170905.116640625
3869,190427.390546875
3870,141385.847421875
3871,198239.671328125
3872,422657.5834375
3873,280493.369375
3874,213571.24515625
3875,310861.87171875
3876,170479.48640625
3877,158769.990234375
3878,143778.295703125
3879,167103.908203125
3880,170862.52046875
3881,175201.786640625
3882,143356.32765625
3883,135237.6590625
3884,347734.9903125
3885,184360.2928125
3886,349541.61625
3887,247359.03515625
3888,241667.375625
3889,136246.574921875
3890,126550.713203125
3891,157810.868359375
3892,244769.66875
3893,373955.645546875
3894,184331.913046875
3895,220110.66765625
3896,308754.5321875
3897,152121.007265625
3898,215314.14125
3899,118324.94625
3900,130359.973359375
3901,202958.728046875
3902,232457.82796875
3903,244753.946875
3904,253334.442890625
3905,76167.6662890625
3906,211085.23328125
3907,177190.34
3908,348567.46265625
3909,182068.7459375
3910,186231.565234375
3911,286138.287734375
3912,162969.745703125
3913,175376.88796875
3914,174307.728125
3915,174195.244453125
3916,241134.973046875
3917,335135.62875
3918,174924.86015625
3919,177604.071875
3920,185733.366953125
3921,177603.85140625
3922,211966.287734375
3923,219286.85
3924,72639.300078125
3925,181966.845
3926,201233.87171875
3927,362223.05140625
3928,246568.46296875
3929,193537.230078125
3930,123431.381953125
3931,338248.4878125
3932,151332.51890625
3933,230161.2025
3934,143980.5546875
3935,195469.420625
3936,343176.97078125
3937,274926.197265625
3938,169046.0134375
3939,151123.886171875
3940,175275.70390625
3941,136920.26140625
3942,145680.61375
3943,137625.755625
3944,152198.505859375
3945,239997.783125
3946,187870.989296875
3947,221151.6546875
3948,95885.0815625
3949,197140.6528125
3950,129628.3378125
3951,172150.840703125
3952,167803.2846875
3953,158699.805625
3954,114412.9978125
3955,216200.0790625
3956,134687.065859375
3957,208217.38109375
3958,316703.39875
3959,178024.6846875
3960,455991.3509375
3961,158671.86703125
3962,228155.8771875
3963,192051.203515625
3964,192679.692734375
3965,200466.430859375
3966,185984.298203125
3967,142959.001796875
3968,208635.08203125
3969,262238.156484375
3970,311172.3278125
3971,153082.95875
3972,211200.64546875
3973,212281.005078125
3974,185419.66453125
3975,215079.634296875
3976,223111.59765625
3977,240220.7859375
3978,199371.37078125
3979,201214.72
3980,344594.765
3981,225876.221953125
3982,221965.59234375
3983,177750.912265625
3984,150145.506796875
3985,175234.32375
3986,227957.69640625
3987,130910.612109375
3988,195667.915
3989,221834.82296875
3990,167738.280234375
3991,294168.6496875
3992,169176.872890625
3993,173392.789609375
3994,234031.35828125
3995,147579.130234375
3996,210268.899609375
3997,194597.33671875
3998,259718.32234375
3999,181219.314375
4000,195251.340859375
4001,288340.08
4002,509919.24609375
4003,198263.895625
4004,370115.597421875
4005,186530.546796875
4006,240869.41546875
4007,242081.69953125
4008,132607.97953125
4009,246166.94765625
4010,142436.3103125
4011,327855.44234375
4012,144820.5321875
4013,166718.361640625
4014,237545.255625
4015,190464.73890625
4016,266654.458046875
4017,210740.63859375
4018,283067.61140625
4019,284256.4609375
4020,188364.3421875
4021,261071.5967578125
4022,151629.84203125
4023,180843.15984375
4024,360073.6240625
4025,489723.65203125
4026,191133.77296875
4027,171078.5796875
4028,366590.38390625
4029,292851.11796875
4030,182680.888984375
4031,191685.306875
4032,321958.040703125
4033,195111.66390625
4034,165851.43296875
4035,156225.851875
4036,224877.373125
4037,145126.264140625
4038,175653.409375
4039,307539.428203125
4040,243834.605625
4041,122639.785546875
4042,347038.493046875
4043,152166.2465625
4044,240043.559140625
4045,182557.3665625
4046,257153.619140625
4047,263838.6875
4048,213506.324921875
4049,160644.67546875
4050,397710.6578125
4051,170289.476640625
4052,320292.33203125
4053,163918.70875
4054,411928.68640625
4055,274348.681640625
4056,247716.52703125
4057,188984.527421875
4058,173873.30078125
4059,182771.50296875
4060,238437.2578125
4061,286190.326640625
4062,194917.006953125
4063,109519.91890625
4064,150866.831875
4065,178920.729296875
4066,199948.7728125
4067,378481.806875
4068,283046.667890625
4069,344172.35734375
4070,189902.69875
4071,214897.3603125
4072,198531.365703125
4073,158753.173046875
4074,208112.311875
4075,182253.02828125
4076,204683.600859375
4077,191761.233046875
4078,222539.62984375
4079,352342.43671875
4080,191687.880625
4081,155549.188671875
4082,136656.054609375
4083,153178.623515625
4084,114185.071953125
4085,204598.919375
4086,235381.66953125
4087,207008.308203125
4088,483045.12328125
4089,257769.84265625
4090,294914.6659375
4091,106256.590703125
4092,218077.5690625
4093,216781.24328125
4094,275675.20765625
4095,190330.135859375
4096,185860.25953125
4097,303385.970859375
4098,172526.7878125
4099,154302.00390625
4100,296294.116015625
4101,185368.0090625
4102,194305.654765625
4103,132193.750078125
4104,351950.62328125
4105,114914.559140625
4106,171375.3421875
4107,378677.77734375
4108,213366.492109375
4109,257841.906171875
4110,251253.87414508927
4111,175657.751875
4112,115043.043515625
4113,127604.96171875
4114,261076.200234375
4115,206586.65375
4116,201018.895
4117,210345.89234375
4118,230402.4346875
4119,261683.3103125
4120,166757.6315625
4121,129225.26515625
4122,151401.360234375
4123,251898.668828125
4124,181042.88796875
4125,278114.56296875
4126,244828.545390625
4127,252662.94359375
4128,213713.558203125
4129,309083.834375
4130,381877.449140625
4131,223533.239765625
4132,121777.231328125
4133,197857.94890625
4134,252251.7471875
4135,273655.2284375
4136,193410.58390625
4137,207085.653984375
4138,209056.64359375
4139,145507.85078125
4140,478393.055390625
4141,153690.340078125
4142,336247.779296875
4143,129832.1128125
4144,125479.948046875
4145,181204.318203125
4146,229845.794140625
4147,258945.4734375
4148,274250.709296875
4149,190839.879921875
4150,256311.413125
4151,243018.21203125
4152,222992.65078125
4153,363493.94140625
4154,158698.01078125
4155,269232.938125
4156,179328.174375
4157,231771.9975
4158,409386.1403125
4159,257176.87234375
4160,119545.0984375
4161,238418.01484375
4162,177777.71015625
4163,220718.90859375
4164,200336.89453125
4165,131101.27296875
4166,289668.104609375
4167,235352.8059375
4168,192351.43328125
4169,155777.084296875
4170,241725.534140625
4171,213048.250625
4172,161801.3334375
4173,313751.873203125
4174,370612.4975
4175,226405.76375
4176,178114.666328125
4177,144193.9534375
4178,292086.641875
4179,187387.970546875
4180,426570.3496875
4181,153291.58953125
4182,150766.288046875
4183,214584.544765625
4184,258351.155859375
4185,97971.6665625
4186,152553.69875
4187,234302.165625
4188,176190.02
4189,181471.595625
4190,220934.629296875
4191,248125.99375
4192,458520.4896875
4193,187151.947578125
4194,201150.295
4195,146740.936171875
4196,211361.894921875
4197,180309.67546875
4198,185145.894296875
4199,216924.350078125
4200,205070.570859375
4201,130657.907890625
4202,309791.070625
4203,231607.121171875
4204,176430.261640625
4205,187859.985625
4206,488228.851953125
4207,289138.74796875
4208,169257.030078125
4209,162331.693671875
4210,202330.99578125
4211,188603.16375
4212,192519.186796875
4213,180063.61953125
4214,183105.06796875
4215,163679.59609375
4216,260030.26
4217,249966.6228125
4218,328773.71453125
4219,183218.77890625
4220,253998.443046875
4221,154503.08921875
4222,164861.645859375
4223,189590.901484375
4224,178866.01359375
4225,521505.32921875
4226,183293.2228125
4227,268716.3646875
4228,247968.68609375
4229,161627.44203125
4230,196019.135
4231,182652.86890625
4232,316192.64796875
4233,385753.8615625
4234,189185.94515625
4235,109840.840078125
4236,76198.3974609375
4237,121039.921796875
4238,317448.250546875
4239,138407.841171875
4240,178073.223046875
4241,129733.99125
4242,175470.2509375
4243,329569.81953125
4244,155834.974296875
4245,234301.305703125
4246,349818.33765625
4247,298457.26171875
4248,113219.3590625
4249,155379.85671875
4250,152232.404921875
4251,368596.20734375
4252,136139.2984375
4253,229197.21125
4254,302241.956015625
4255,119280.838046875
4256,219856.3659375
4257,194438.795625
4258,124050.1434375
4259,193385.09125
4260,357496.107578125
4261,118042.489296875
4262,173695.549296875
4263,145048.626328125
4264,240479.97078125
4265,165095.2415625
4266,360069.801484375
4267,221811.971484375
4268,179309.554921875
4269,244471.9315625
4270,196548.373671875
4271,182945.007734375
4272,247029.924765625
4273,208627.29015625
4274,264142.41265625
4275,211234.2596875
4276,137566.75453125
4277,149383.7746875
4278,193850.473671875
4279,289858.308203125
4280,537675.2521875
4281,181099.2040625
4282,152326.12203125
4283,244994.52953125
4284,303276.8915625
4285,158452.975625
4286,193717.35625
4287,123612.560234375
4288,107123.57984375
4289,155017.232265625
4290,223979.9840625
4291,143099.492421875
4292,202006.57546875
4293,215369.644609375
4294,191875.4284375
4295,185143.219296875
4296,204403.684296875
4297,324561.0996875
4298,134613.691015625
4299,191300.325546875
4300,139768.223046875
4301,314883.291171875
4302,151442.7778125
4303,354373.94265625
4304,262900.641875
4305,202405.861875
4306,137174.844765625
4307,195852.577734375
4308,162399.38609375
4309,147866.365703125
4310,226737.30734375
4311,133102.862578125
4312,180838.197421875
4313,153473.81234375
4314,253070.99328125
4315,189483.901171875
4316,270436.609921875
4317,154094.856015625
4318,142560.054765625
4319,276567.56609375
4320,188433.16609375
4321,132788.14015625
4322,259929.19734375
4323,193458.930625
4324,297776.1725
4325,239991.626796875
4326,242878.836171875
4327,109450.74296875
4328,215716.48421875
4329,117575.671796875
4330,137651.6225
4331,387959.334921875
4332,198901.38078125
4333,322782.635078125
4334,146803.205859375
4335,208307.9625
4336,306198.906796875
4337,176822.040546875
4338,393372.22515625
4339,200119.3609375
4340,387436.303125
4341,216948.79953125
4342,150497.169296875
4343,100296.14828125
4344,192123.45640625
4345,152084.0121875
4346,165502.10921875
4347,130566.905703125
4348,211560.13875
4349,181500.1071875
4350,186017.527890625
4351,134310.742265625
4352,176850.806015625
4353,155945.55125
4354,188593.12953125
4355,183823.430703125
4356,169322.52125
4357,208625.64828125
4358,235644.83859375
4359,89600.20703125
4360,203705.89890625
4361,322869.8734375
4362,327088.34125
4363,249123.554375
4364,391970.73828125
4365,198331.887890625
